Date & Time,Longitude,Latitude,GPS Hight,GPS Speed,GPS Satellites,GPS Heading,PCC Average SINR(Normal/csi-MeasSubframeSet1)(dB),PCC RANK1 SINR(Normal/csi-MeasSubframeSet1)(dB),PCC RANK2 SINR1(Normal/csi-MeasSubframeSet1)(dB),Serving Cell PCI,Serving Cell RSRP(dBm),Serving Cell RSRQ(dB),Serving Cell RSSI(dBm)
"	2013-11-29 15:33:24","	116.622765","	40.300527","	43.30","	0.00","	9","	0.00",19.75,16.97,12.17,103,-92,-11,-62
"	2013-11-29 15:33:25","	116.622817","	40.300478","	43.20","	0.00","	9","	0.00",17.57,18.23,12.58,103,-91,-11,-61
"	2013-11-29 15:33:26","	116.622817","	40.300478","	43.20","	0.00","	9","	0.00",22.83,18.25,14.29,103,-87,-10,-57
"	2013-11-29 15:33:27","	116.622930","	40.300387","	43.20","	25.17","	9","	136.87",19.49,17.92,11.77,103,-88,-9,-59
"	2013-11-29 15:33:28","	116.622988","	40.300343","	43.20","	0.00","	9","	0.00",19.11,18.13,11.07,103,-85,-10,-56
"	2013-11-29 15:33:29","	116.623050","	40.300302","	43.20","	25.19","	9","	133.15",14,14.57,11.03,103,-86,-10,-56
"	2013-11-29 15:33:30","	116.623113","	40.300262","	43.10","	25.06","	9","	130.77",18.13,17.07,13.68,103,-87,-10,-57
"	2013-11-29 15:33:31","	116.623113","	40.300262","	43.10","	25.06","	9","	130.77",21.11,17.89,7.73,103,-85,-9,-56
"	2013-11-29 15:33:32","	116.623245","	40.300188","	42.90","	25.02","	9","	126.35",17.55,16.49,11.32,103,-85,-10,-55
"	2013-11-29 15:33:33","	116.623312","	40.300155","	42.80","	24.83","	9","	124.65",10.48,14.26,8.14,103,-87,-11,-55
"	2013-11-29 15:33:34","	116.623377","	40.300122","	42.80","	24.31","	9","	124.12",8.83,13.59,5.82,103,-90,-13,-57
"	2013-11-29 15:33:35","	116.623443","	40.300090","	42.70","	23.87","	9","	123.74",18.42,18.91,6.21,103,-89,-14,-54
"	2013-11-29 15:33:36","	116.623443","	40.300090","	42.70","	23.87","	9","	123.74",13.06,15.88,4.83,103,-81,-12,-49
"	2013-11-29 15:33:37","	116.623573","	40.300030","	42.50","	23.30","	9","	121.07",4.43,7.06,1.07,103,-83,-13,-50
"	2013-11-29 15:33:38","	116.623640","	40.300003","	42.40","	23.07","	10","	120.12",5.89,10.5,2.16,103,-85,-15,-50
"	2013-11-29 15:33:39","	116.623707","	40.299978","	42.30","	22.93","	10","	118.29",5.88,8.23,1.99,103,-89,-16,-53
"	2013-11-29 15:33:40","	116.623772","	40.299957","	42.20","	22.57","	10","	115.06",4.02,8.1,1.68,103,-89,-18,-51
"	2013-11-29 15:33:41","	116.623772","	40.299957","	42.20","	22.57","	10","	115.06",5.25,10.36,4.08,103,-89,-17,-50
"	2013-11-29 15:33:42","	116.623902","	40.299922","	41.90","	20.93","	10","	109.82",4.98,8.16,2.08,103,-90,-18,-52
"	2013-11-29 15:33:43","	116.623967","	40.299903","	41.60","	20.87","	10","	108.15",6.82,10.05,2.61,103,-91,-16,-55
"	2013-11-29 15:33:44","	116.624030","	40.299880","	41.40","	21.07","	10","	112.41",4.02,7.17,1.61,103,-91,-17,-54
"	2013-11-29 15:33:45","	116.624093","	40.299855","	41.30","	21.70","	10","	118.20",7.71,13.61,6.31,103,-90,-17,-53
"	2013-11-29 15:33:46","	116.624093","	40.299855","	41.30","	21.70","	10","	118.20",2.59,7.49,1.68,103,-90,-17,-52
"	2013-11-29 15:33:47","	116.624225","	40.299817","	41.00","	21.85","	10","	111.88",4.41,7.95,4.08,103,-91,-19,-51
"	2013-11-29 15:33:48","	116.624292","	40.299815","	40.80","	20.80","	10","	98.89",-0.36,5.77,0.68,103,-93,-19,-52
"	2013-11-29 15:33:49","	116.624355","	40.299818","	40.60","	20.02","	10","	89.06",-4.58,2.26,-1.2,103,-93,-19,-53
"	2013-11-29 15:33:50","	116.624417","	40.299827","	40.40","	19.31","	10","	83.00",1.3,6.28,0.71,103,-95,-20,-54
"	2013-11-29 15:33:51","	116.624417","	40.299827","	40.40","	19.31","	10","	83.00",28.07,20.91,15.95,,,,
"	2013-11-29 15:33:52","	116.624538","	40.299853","	39.80","	18.74","	10","	76.12",24.54,19.77,15.19,104,-80,-9,-51
"	2013-11-29 15:33:53","	116.624600","	40.299873","	39.30","	20.22","	10","	69.76",25.24,21.94,14.56,104,-80,-8,-52
"	2013-11-29 15:33:54","	116.624663","	40.299902","	39.00","	21.52","	10","	64.04",28.45,23.69,12.67,104,-77,-8,-49
"	2013-11-29 15:33:55","	116.624727","	40.299932","	38.90","	22.37","	10","	59.35",16.04,17.97,11.88,104,-72,-8,-44
"	2013-11-29 15:33:56","	116.624790","	40.299963","	38.80","	22.96","	10","	57.63",20.02,20.08,10.33,104,-69,-9,-40
"	2013-11-29 15:33:57","	116.624853","	40.299997","	38.80","	0.00","	10","	0.00",20.86,19.02,13.66,104,-71,-11,-40
"	2013-11-29 15:33:58","	116.624918","	40.300027","	38.80","	23.11","	10","	57.05",17.83,17.41,11.36,104,-71,-10,-40
"	2013-11-29 15:33:59","	116.624982","	40.300058","	38.90","	23.06","	10","	57.30",24.54,20.73,14.11,104,-70,-9,-41
"	2013-11-29 15:34:00","	116.625045","	40.300092","	38.90","	23.15","	10","	56.80",20.19,18.65,12.81,104,-68,-8,-40
"	2013-11-29 15:34:01","	116.625107","	40.300123","	38.90","	22.91","	10","	55.59",18.84,18.49,12.17,104,-74,-10,-45
"	2013-11-29 15:34:02","	116.625168","	40.300155","	39.00","	22.56","	10","	57.41",25.27,21.42,11.83,104,-74,-8,-46
"	2013-11-29 15:34:03","	116.625227","	40.300187","	0.00","	22.06","	10","	56.50",22.09,18.68,14.8,104,-73,-9,-44
"	2013-11-29 15:34:04","	116.625283","	40.300220","	0.00","	22.00","	10","	52.57",22.63,20.45,15.22,104,-75,-10,-45
"	2013-11-29 15:34:05","	116.625343","	40.300253","	39.30","	22.11","	10","	52.16",22.43,20.59,12.39,104,-73,-9,-45
"	2013-11-29 15:34:06","	116.625405","	40.300287","	39.40","	22.52","	10","	55.40",24,22,15.29,104,-73,-8,-45
"	2013-11-29 15:34:07","	116.625468","	40.300322","	39.50","	23.44","	10","	55.54",21.46,20.86,14.13,104,-79,-8,-51
"	2013-11-29 15:34:08","	116.625535","	40.300358","	39.60","	24.35","	9","	53.73",19.34,20.3,13.75,104,-82,-9,-54
"	2013-11-29 15:34:09","	116.625600","	40.300400","	39.70","	25.02","	8","	51.99",16.72,17.06,10.18,104,-82,-9,-53
"	2013-11-29 15:34:10","	116.625665","	40.300442","	39.80","	25.78","	9","	50.29",20.77,20.39,15.37,104,-85,-10,-55
"	2013-11-29 15:34:11","	116.625732","	40.300485","	39.90","	26.28","	9","	49.39",19.37,18.93,12.11,104,-86,-10,-56
"	2013-11-29 15:34:12","	116.625800","	40.300525","	0.00","	26.57","	9","	50.41",15.53,16.99,10.5,104,-87,-11,-56
"	2013-11-29 15:34:13","	116.625872","	40.300563","	40.30","	26.39","	9","	52.85",16.72,17.41,11.68,104,-89,-10,-59
"	2013-11-29 15:34:14","	116.625947","	40.300600","	40.50","	26.50","	9","	55.22",16.28,17.29,10.43,104,-89,-10,-59
"	2013-11-29 15:34:15","	116.626020","	40.300637","	40.50","	26.78","	8","	57.28",17.09,16.59,7.89,104,-90,-11,-59
"	2013-11-29 15:34:16","	116.626095","	40.300672","	40.50","	26.89","	8","	57.95",16.92,17.41,12.79,104,-90,-11,-60
"	2013-11-29 15:34:17","	116.626170","	40.300707","	40.50","	26.67","	8","	58.11",14.08,15.32,8.32,104,-93,-12,-62
"	2013-11-29 15:34:18","	116.626243","	40.300742","	40.60","	26.30","	8","	58.51",15.28,16.03,7.52,104,-94,-11,-63
"	2013-11-29 15:34:19","	116.626317","	40.300777","	40.60","	26.15","	8","	58.83",14.91,16.84,9.63,104,-95,-11,-64
"	2013-11-29 15:34:20","	116.626388","	40.300813","	40.60","	26.20","	8","	57.85",14.62,16.18,11.72,104,-96,-11,-65
"	2013-11-29 15:34:21","	116.626458","	40.300850","	40.60","	26.11","	8","	56.25",15.01,16.47,10.48,104,-95,-11,-64
"	2013-11-29 15:34:22","	116.626528","	40.300887","	40.70","	25.96","	10","	54.60",15.74,16.93,10.98,104,-97,-12,-65
"	2013-11-29 15:34:23","	116.626598","	40.300923","	40.70","	25.72","	9","	55.69",13.73,15.37,8.37,104,-97,-12,-65
"	2013-11-29 15:34:24","	116.626598","	40.300923","	40.70","	25.72","	9","	55.69",14.6,16.2,6.76,104,-97,-11,-66
"	2013-11-29 15:34:25","	116.626668","	40.300960","	40.70","	25.57","	9","	56.04",11.34,14.26,5.82,104,-97,-11,-66
"	2013-11-29 15:34:26","	116.626808","	40.301032","	40.70","	25.56","	9","	56.34",14.54,15.49,8.39,104,-98,-12,-66
"	2013-11-29 15:34:27","	116.626808","	40.301032","	40.70","	25.56","	9","	56.34",13.71,14.66,6.25,104,-98,-11,-67
"	2013-11-29 15:34:28","	116.626808","	40.301032","	40.70","	25.56","	9","	56.34",14.41,16.03,7.25,104,-98,-11,-67
"	2013-11-29 15:34:29","	116.627005","	40.301135","	40.70","	23.98","	9","	56.04",12.02,14.39,5.89,104,-97,-12,-66
"	2013-11-29 15:34:30","	116.627055","	40.301168","	40.80","	0.00","	9","	0.00",11.59,14.54,6.34,104,-97,-12,-66
"	2013-11-29 15:34:31","	116.627055","	40.301168","	40.80","	0.00","	9","	0.00",10.26,12.84,3.95,104,-98,-12,-66
"	2013-11-29 15:34:32","	116.627110","	40.301238","	41.20","	16.07","	9","	31.50",7.12,12.17,4.29,104,-101,-12,-68
"	2013-11-29 15:34:33","	116.627120","	40.301278","	41.40","	0.00","	9","	0.00",8.87,14.39,2.48,104,-101,-13,-67
"	2013-11-29 15:34:34","	116.627128","	40.301325","	41.70","	17.22","	10","	7.47",7.93,12.04,3.69,104,-101,-13,-68
"	2013-11-29 15:34:35","	116.627137","	40.301377","	41.90","	0.00","	10","	0.00",12.3,15.44,6.21,104,-100,-11,-68
"	2013-11-29 15:34:36","	116.627137","	40.301377","	41.90","	0.00","	10","	0.00",12.61,14.56,6.18,104,-98,-13,-65
"	2013-11-29 15:34:37","	116.627157","	40.301492","	42.10","	23.22","	10","	7.20",12.33,14.29,6.37,104,-95,-14,-62
"	2013-11-29 15:34:38","	116.627163","	40.301550","	42.10","	22.87","	10","	6.92",13.34,15.59,6.79,104,-97,-11,-65
"	2013-11-29 15:34:39","	116.627170","	40.301612","	42.00","	23.41","	10","	6.01",15.5,18.03,3.66,104,-97,-12,-64
"	2013-11-29 15:34:40","	116.627177","	40.301673","	41.90","	24.33","	10","	5.43",14.88,16.11,7.06,104,-93,-14,-60
"	2013-11-29 15:34:41","	116.627177","	40.301673","	41.90","	24.33","	10","	5.43",8.43,14.88,7.27,104,-94,-14,-59
"	2013-11-29 15:34:42","	116.627185","	40.301798","	41.60","	24.76","	9","	3.64",4.89,11.84,6,104,-95,-14,-61
"	2013-11-29 15:34:43","	116.627188","	40.301860","	41.50","	0.00","	9","	0.00",7.68,12.55,6.05,104,-95,-17,-58
"	2013-11-29 15:34:44","	116.627190","	40.301920","	41.40","	24.31","	9","	2.25",8.16,12.52,5.8,104,-92,-16,-56
"	2013-11-29 15:34:45","	116.627193","	40.301982","	41.40","	24.31","	10","	1.70",8.99,13.49,5.11,104,-99,-14,-66
"	2013-11-29 15:34:46","	116.627193","	40.301982","	41.40","	24.31","	10","	1.70",9.8,13.84,4.36,104,-101,-13,-68
"	2013-11-29 15:34:47","	116.627207","	40.302100","	41.40","	23.22","	10","	4.61",7.4,11.28,4.05,104,-101,-12,-68
"	2013-11-29 15:34:48","	116.627212","	40.302160","	41.20","	23.57","	10","	5.54",6.9,11.38,4.48,104,-104,-14,-70
"	2013-11-29 15:34:49","	116.627218","	40.302218","	41.10","	23.91","	10","	4.34",5.15,7.95,1.42,104,-107,-15,-73
"	2013-11-29 15:34:50","	116.627223","	40.302277","	41.00","	23.50","	9","	4.97",4.23,8.04,1.71,104,-108,-14,-74
"	2013-11-29 15:34:51","	116.627223","	40.302277","	41.00","	23.50","	9","	4.97",3.6,5.8,-0.11,104,-110,-16,-74
"	2013-11-29 15:34:52","	116.627230","	40.302393","	40.80","	22.93","	10","	2.69",5.84,8.1,0.79,104,-110,-17,-74
"	2013-11-29 15:34:53","	116.627230","	40.302453","	40.80","	23.39","	10","	0.99",0.91,5,-0.79,104,-111,-15,-77
"	2013-11-29 15:34:54","	116.627232","	40.302512","	40.90","	23.41","	10","	0.49",3.07,7.14,0.13,104,-111,-16,-76
"	2013-11-29 15:34:55","	116.627233","	40.302572","	41.00","	23.81","	10","	1.11",4.39,5.82,0.06,104,-112,-15,-77
"	2013-11-29 15:34:56","	116.627233","	40.302572","	41.00","	23.81","	10","	1.11",4.29,6.15,-0.44,104,-112,-15,-78
"	2013-11-29 15:34:57","	116.627240","	40.302690","	41.00","	23.70","	9","	2.90",1.64,5.7,-1.08,104,-110,-14,-76
"	2013-11-29 15:34:58","	116.627245","	40.302745","	41.00","	22.54","	10","	4.00",4.85,6.9,-0.35,104,-111,-15,-76
"	2013-11-29 15:34:59","	116.627253","	40.302802","	41.00","	21.76","	10","	5.54",-1.08,0.77,-3.6,104,-112,-16,-77
"	2013-11-29 15:35:00","	116.627262","	40.302858","	41.10","	22.37","	9","	7.86",-1.11,1.35,-2.92,104,-114,-17,-77
"	2013-11-29 15:35:01","	116.627267","	40.302917","	41.20","	22.96","	9","	6.25",-0.36,1.25,-2.7,104,-115,-17,-77
"	2013-11-29 15:35:02","	116.627270","	40.302975","	41.30","	0.00","	8","	0.00",0.77,2.74,-1.92,104,-114,-17,-77
"	2013-11-29 15:35:03","	116.627273","	40.303033","	41.30","	23.07","	8","	1.94",-1.71,0.74,-3.45,104,-115,-17,-78
"	2013-11-29 15:35:04","	116.627278","	40.303093","	41.30","	23.67","	8","	3.60",0.41,2.14,-2.7,104,-115,-18,-78
"	2013-11-29 15:35:05","	116.627285","	40.303155","	41.30","	24.20","	9","	4.35",-5.23,-3.76,-7.52,104,-116,-18,-78
"	2013-11-29 15:35:06","	116.627292","	40.303217","	41.30","	24.59","	9","	4.78",-1.24,0.35,-3.84,104,-117,-19,-78
"	2013-11-29 15:35:07","	116.627298","	40.303280","	41.40","	25.11","	9","	5.39",-1.08,0.68,-3.84,104,-116,-18,-78
"	2013-11-29 15:35:08","	116.627305","	40.303343","	0.00","	25.15","	9","	5.34",-4.68,-3.2,-6.96,104,-118,-18,-80
"	2013-11-29 15:35:09","	116.627312","	40.303407","	0.00","	25.57","	8","	3.83",10.36,12.23,3.89,,,,
"	2013-11-29 15:35:10","	116.627318","	40.303470","	41.30","	25.57","	8","	4.74",10.9,12.64,4.58,100,-109,-10,-79
"	2013-11-29 15:35:11","	116.627325","	40.303533","	41.40","	25.39","	9","	4.77",11.55,12.79,5.75,100,-108,-9,-79
"	2013-11-29 15:35:12","	116.627330","	40.303595","	41.50","	0.00","	9","	0.00",12.11,13.42,5.23,100,-110,-10,-80
"	2013-11-29 15:35:13","	116.627335","	40.303657","	0.00","	24.44","	9","	4.48",11.05,11.77,4.36,100,-109,-10,-79
"	2013-11-29 15:35:14","	116.627340","	40.303718","	0.00","	24.52","	9","	4.28",13.54,13.68,6.82,100,-109,-10,-79
"	2013-11-29 15:35:15","	116.627345","	40.303780","	0.00","	24.48","	9","	3.91",14.56,14.84,6.21,100,-107,-9,-78
"	2013-11-29 15:35:16","	116.627348","	40.303840","	0.00","	24.39","	9","	3.95",9.97,12.23,6.25,100,-108,-10,-78
"	2013-11-29 15:35:17","	116.627352","	40.303900","	0.00","	24.07","	10","	3.24",9.57,11.38,4.16,100,-109,-10,-79
"	2013-11-29 15:35:18","	116.627355","	40.303962","	42.10","	24.20","	9","	2.90",11.44,12.7,6.37,100,-109,-10,-78
"	2013-11-29 15:35:19","	116.627358","	40.304022","	41.90","	24.39","	9","	2.50",11.5,12.36,6.15,100,-107,-9,-78
"	2013-11-29 15:35:20","	116.627362","	40.304078","	0.00","	23.70","	10","	2.50",12.36,13.71,6.4,100,-106,-9,-77
"	2013-11-29 15:35:21","	116.627363","	40.304132","	42.00","	21.67","	10","	2.57",10.63,11.75,6.01,100,-106,-8,-78
"	2013-11-29 15:35:22","	116.627367","	40.304180","	0.00","	19.91","	10","	3.54",11.36,14.11,4.39,100,-106,-10,-77
"	2013-11-29 15:35:23","	116.627372","	40.304223","	42.30","	18.78","	10","	4.36",18.32,16.34,9.97,100,-103,-8,-75
"	2013-11-29 15:35:24","	116.627375","	40.304257","	42.30","	15.72","	10","	5.08",9.16,10.41,2.28,100,-105,-9,-76
"	2013-11-29 15:35:25","	116.627378","	40.304287","	42.30","	11.91","	10","	5.82",9.13,11.34,4.83,100,-107,-9,-78
"	2013-11-29 15:35:26","	116.627380","	40.304313","	42.40","	10.78","	10","	6.70",14.21,14.93,7.04,100,-105,-8,-77
"	2013-11-29 15:35:27","	116.627380","	40.304343","	42.60","	11.46","	10","	4.80",13.01,13.91,7.04,100,-106,-9,-77
"	2013-11-29 15:35:28","	116.627377","	40.304382","	42.60","	13.57","	10","	359.72",15.15,15.86,6.9,100,-105,-9,-77
"	2013-11-29 15:35:29","	116.627375","	40.304423","	42.30","	16.04","	9","	357.90",14.68,14.27,6.76,100,-106,-9,-77
"	2013-11-29 15:35:30","	116.627375","	40.304470","	42.00","	18.37","	10","	359.52",15.05,15.39,8.69,100,-105,-10,-75
"	2013-11-29 15:35:31","	116.627375","	40.304517","	42.10","	19.11","	9","	0.70",14.79,15.37,10.38,100,-104,-8,-76
"	2013-11-29 15:35:32","	116.627373","	40.304563","	42.20","	18.04","	10","	359.47",15.21,16.09,10.38,100,-104,-8,-75
"	2013-11-29 15:35:33","	116.627378","	40.304613","	42.10","	18.91","	10","	0.47",15.28,14.63,7.95,100,-104,-9,-75
"	2013-11-29 15:35:34","	116.627387","	40.304665","	42.20","	20.43","	10","	6.62",16.77,16.99,10.23,100,-105,-8,-77
"	2013-11-29 15:35:35","	116.627387","	40.304665","	42.20","	20.43","	10","	6.62",15.31,14.39,6.5,100,-104,-8,-76
"	2013-11-29 15:35:36","	116.627400","	40.304772","	42.30","	22.31","	10","	4.28",16.86,16.94,10.94,100,-104,-8,-76
"	2013-11-29 15:35:37","	116.627410","	40.304867","	42.80","	18.93","	10","	6.19",15.25,14.63,6.15,100,-104,-8,-76
"	2013-11-29 15:35:38","	116.627410","	40.304867","	42.80","	18.93","	10","	6.19",18.26,16.84,11.86,100,-104,-8,-76
"	2013-11-29 15:35:39","	116.627415","	40.304913","	42.80","	0.00","	10","	0.00",15.12,15.37,7.77,100,-104,-8,-76
"	2013-11-29 15:35:40","	116.627415","	40.304913","	42.80","	0.00","	10","	0.00",17.32,16.45,10.1,100,-104,-8,-76
"	2013-11-29 15:35:41","	116.627420","	40.304957","	42.70","	0.00","	10","	0.00",14.25,15.39,8.6,100,-104,-9,-75
"	2013-11-29 15:35:42","	116.627430","	40.305047","	42.70","	17.74","	10","	6.27",15.96,15.32,8.65,100,-105,-9,-76
"	2013-11-29 15:35:43","	116.627432","	40.305127","	42.70","	0.00","	10","	0.00",14.79,14.14,5.27,100,-105,-9,-76
"	2013-11-29 15:35:44","	116.627432","	40.305127","	42.70","	0.00","	10","	0.00",14.23,14.84,7.59,100,-106,-10,-77
"	2013-11-29 15:35:45","	116.627432","	40.305160","	42.80","	0.00","	10","	0.00",15.56,15.16,8.58,100,-106,-9,-76
"	2013-11-29 15:35:46","	116.627432","	40.305160","	42.80","	0.00","	10","	0.00",13.37,13.57,6.15,100,-105,-9,-77
"	2013-11-29 15:35:47","	116.627430","	40.305193","	42.80","	0.00","	10","	0.00",14.86,15.42,7.52,100,-106,-9,-76
"	2013-11-29 15:35:48","	116.627435","	40.305270","	42.80","	13.33","	10","	0.89",14.33,14.75,7.17,100,-106,-9,-78
"	2013-11-29 15:35:49","	116.627440","	40.305317","	42.90","	17.15","	10","	5.68",15.8,16.03,8.69,100,-106,-9,-78
"	2013-11-29 15:35:50","	116.627442","	40.305367","	42.90","	19.28","	10","	4.27",17.07,18.18,13.47,100,-103,-8,-75
"	2013-11-29 15:35:51","	116.627442","	40.305367","	42.90","	19.28","	10","	4.27",16.15,15.81,9.77,100,-103,-8,-75
"	2013-11-29 15:35:52","	116.627440","	40.305470","	42.80","	20.59","	10","	359.72",17.24,18.95,10.1,100,-105,-9,-76
"	2013-11-29 15:35:53","	116.627438","	40.305522","	42.80","	0.00","	10","	0.00",17.54,14.7,10.15,100,-103,-8,-75
"	2013-11-29 15:35:54","	116.627440","	40.305573","	42.80","	20.17","	10","	0.84",19.08,17.81,8.23,100,-102,-8,-74
"	2013-11-29 15:35:55","	116.627445","	40.305622","	42.80","	19.65","	10","	3.45",14.7,15.9,7.82,100,-103,-8,-75
"	2013-11-29 15:35:56","	116.627445","	40.305622","	42.80","	19.65","	10","	3.45",13.37,15.24,8.35,100,-105,-10,-76
"	2013-11-29 15:35:57","	116.627460","	40.305717","	42.70","	18.89","	10","	8.54",13.68,12.49,5.15,100,-106,-9,-77
"	2013-11-29 15:35:58","	116.627470","	40.305760","	42.70","	18.06","	10","	9.75",11.91,13.45,4.05,100,-107,-9,-78
"	2013-11-29 15:35:59","	116.627477","	40.305802","	42.70","	16.94","	10","	10.15",15.21,15.34,8.06,100,-107,-9,-78
"	2013-11-29 15:36:00","	116.627482","	40.305840","	42.80","	15.96","	10","	6.59",10.6,11.53,4.08,100,-107,-10,-77
"	2013-11-29 15:36:01","	116.627482","	40.305840","	42.80","	15.96","	10","	6.59",10.85,12.23,4.98,100,-109,-10,-79
"	2013-11-29 15:36:02","	116.627475","	40.305917","	43.10","	15.04","	10","	357.60",8.9,10.43,4.63,100,-109,-10,-78
"	2013-11-29 15:36:03","	116.627470","	40.305960","	43.10","	16.04","	10","	352.57",7.12,7.86,0.98,100,-110,-12,-79
"	2013-11-29 15:36:04","	116.627465","	40.306003","	43.40","	17.26","	10","	355.67",6.31,7.8,0.98,100,-111,-13,-78
"	2013-11-29 15:36:05","	116.627465","	40.306048","	43.60","	17.78","	10","	357.80",3.51,4.98,0.62,100,-112,-13,-79
"	2013-11-29 15:36:06","	116.627465","	40.306048","	43.60","	17.78","	10","	357.80",4.11,5.84,-0.65,100,-113,-13,-80
"	2013-11-29 15:36:07","	116.627472","	40.306138","	44.10","	18.63","	9","	3.24",4.43,6.37,0.41,100,-113,-14,-80
"	2013-11-29 15:36:08","	116.627477","	40.306182","	44.50","	17.85","	9","	3.79",3.92,4.29,-1.11,100,-112,-12,-80
"	2013-11-29 15:36:09","	116.627478","	40.306220","	44.80","	16.50","	10","	4.07",4.11,6,0.35,100,-111,-12,-79
"	2013-11-29 15:36:10","	116.627480","	40.306253","	45.10","	14.04","	10","	2.56",2.83,4.43,-1.11,100,-111,-13,-79
"	2013-11-29 15:36:11","	116.627480","	40.306283","	45.30","	12.41","	10","	359.46",3.51,6.31,0.96,100,-111,-13,-79
"	2013-11-29 15:36:12","	116.627483","	40.306313","	45.40","	0.00","	10","	0.00",5.47,7.25,0.88,100,-112,-13,-79
"	2013-11-29 15:36:13","	116.627487","	40.306347","	45.60","	12.22","	10","	5.04",5.55,7.22,2.02,100,-111,-12,-79
"	2013-11-29 15:36:14","	116.627488","	40.306383","	45.80","	13.69","	10","	4.39",4.74,6.01,0.32,100,-111,-12,-79
"	2013-11-29 15:36:15","	116.627490","	40.306423","	46.00","	15.54","	10","	2.61",4.83,7.01,1.14,100,-113,-14,-79
"	2013-11-29 15:36:16","	116.627490","	40.306423","	46.00","	15.54","	10","	2.61",5.6,6.93,1.17,100,-112,-13,-79
"	2013-11-29 15:36:17","	116.627493","	40.306507","	46.20","	16.69","	10","	2.29",4.58,6.67,0.77,100,-112,-12,-79
"	2013-11-29 15:36:18","	116.627495","	40.306550","	46.20","	16.50","	10","	2.37",8.48,8.16,2.04,100,-110,-11,-79
"	2013-11-29 15:36:19","	116.627495","	40.306593","	0.00","	16.93","	10","	1.72",4.18,6.15,0.47,100,-110,-12,-79
"	2013-11-29 15:36:20","	116.627497","	40.306637","	0.00","	17.24","	10","	1.44",5.07,7.2,0.96,100,-109,-12,-77
"	2013-11-29 15:36:21","	116.627497","	40.306680","	0.00","	16.69","	10","	1.08",10.07,11.91,2.79,100,-107,-12,-75
"	2013-11-29 15:36:22","	116.627500","	40.306723","	46.00","	16.87","	10","	2.63",10.13,12.43,3.17,100,-110,-12,-78
"	2013-11-29 15:36:23","	116.627505","	40.306770","	0.00","	18.09","	10","	5.89",4.16,5.77,-0.08,100,-109,-11,-78
"	2013-11-29 15:36:24","	116.627507","	40.306817","	0.00","	18.37","	10","	4.36",2.72,4.36,-1.4,100,-112,-14,-78
"	2013-11-29 15:36:25","	116.627505","	40.306865","	0.00","	18.76","	10","	359.80",-0.1,1.93,-2.7,100,-114,-15,-79
"	2013-11-29 15:36:26","	116.627505","	40.306915","	45.90","	19.70","	10","	359.37",-0.31,1.86,-2.57,100,-115,-16,-79
"	2013-11-29 15:36:27","	116.627507","	40.306965","	45.80","	19.70","	10","	1.63",-3.06,-0.75,-4.7,100,-115,-16,-79
"	2013-11-29 15:36:28","	116.627510","	40.307010","	0.00","	18.65","	10","	2.72",-2.86,-0.93,-4.96,100,-115,-16,-79
"	2013-11-29 15:36:29","	116.627513","	40.307052","	0.00","	17.57","	10","	3.50",-3.7,-1.64,-5.58,100,-115,-17,-79
"	2013-11-29 15:36:30","	116.627515","	40.307088","	46.10","	15.59","	10","	4.22",-2.79,-0.59,-4.41,100,-115,-17,-79
"	2013-11-29 15:36:31","	116.627515","	40.307122","	46.30","	13.72","	10","	2.62",-2.33,-0.13,-4.14,100,-114,-17,-78
"	2013-11-29 15:36:32","	116.627510","	40.307155","	0.00","	13.48","	10","	353.69",-1.49,-0.46,-4.5,100,-114,-16,-79
"	2013-11-29 15:36:33","	116.627507","	40.307190","	46.60","	13.93","	10","	351.83",-2.6,-0.73,-4.55,100,-113,-16,-77
"	2013-11-29 15:36:34","	116.627507","	40.307228","	46.70","	15.19","	10","	358.63",-1.3,0.29,-3.6,100,-113,-16,-77
"	2013-11-29 15:36:35","	116.627508","	40.307265","	46.80","	15.48","	10","	1.57",-1.89,0.16,-3.72,100,-110,-15,-75
"	2013-11-29 15:36:36","	116.627508","	40.307297","	46.90","	13.54","	10","	2.24",2.52,4.23,-1.04,100,-109,-15,-74
"	2013-11-29 15:36:37","	116.627510","	40.307322","	47.00","	10.61","	10","	1.95",2.36,5.05,-0.57,100,-110,-14,-75
"	2013-11-29 15:36:38","	116.627510","	40.307350","	47.00","	10.17","	10","	1.84",1.57,2.5,-1.69,100,-109,-14,-75
"	2013-11-29 15:36:39","	116.627512","	40.307380","	47.00","	11.61","	10","	2.56",4.96,6.11,-0.38,100,-108,-14,-74
"	2013-11-29 15:36:40","	116.627513","	40.307408","	47.10","	12.20","	10","	2.64",1.84,4.63,-0.77,100,-109,-14,-74
"	2013-11-29 15:36:41","	116.627518","	40.307435","	47.10","	10.80","	10","	7.23",0.22,4.02,-0.83,100,-106,-13,-73
"	2013-11-29 15:36:42","	116.627523","	40.307455","	47.10","	9.57","	10","	11.05",2.38,4.43,-1.08,100,-108,-13,-74
"	2013-11-29 15:36:43","	116.627528","	40.307468","	47.20","	7.37","	10","	17.05",3.51,6.93,1.09,100,-106,-13,-73
"	2013-11-29 15:36:44","	116.627535","	40.307478","	47.20","	4.70","	10","	22.51",4.34,6.37,1.32,100,-107,-13,-74
"	2013-11-29 15:36:45","	116.627540","	40.307488","	47.30","	3.91","	10","	26.16",3.23,6.18,0.5,100,-106,-11,-75
