Date & Time,Longitude,Latitude,GPS Hight,GPS Speed,GPS Satellites,GPS Heading,PCC Average SINR(Normal/csi-MeasSubframeSet1)(dB),PCC RANK1 SINR(Normal/csi-MeasSubframeSet1)(dB),PCC RANK2 SINR1(Normal/csi-MeasSubframeSet1)(dB),Serving Cell PCI,Serving Cell RSRP(dBm),Serving Cell RSRQ(dB),Serving Cell RSSI(dBm)
	2013-11-29 15:35:24,	116.627375,	40.304257,	42.30,	15.72,	10,	5.08,10.58,12.49,5.03,100,-108,-9,-80
	2013-11-29 15:35:25,	116.627378,	40.304287,	42.30,	11.91,	10,	5.82,13.37,14.56,2.66,100,-106,-11,-76
	2013-11-29 15:35:26,	116.627380,	40.304313,	42.40,	10.78,	10,	6.70,12.46,14.52,5.38,100,-107,-9,-78
	2013-11-29 15:35:27,	116.627380,	40.304343,	42.60,	11.46,	10,	4.80,12.93,14.31,5.00,100,-100,-8,-72
	2013-11-29 15:35:28,	116.627377,	40.304382,	42.60,	13.57,	10,	359.72,9.97,12.70,5.96,100,-110,-9,-81
	2013-11-29 15:35:29,	116.627375,	40.304423,	42.30,	16.04,	9,	357.90,10.94,12.23,4.58,,,,
	2013-11-29 15:35:30,	116.627375,	40.304470,	42.00,	18.37,	10,	359.52,9.88,12.70,5.68,,,,
	2013-11-29 15:35:31,	116.627375,	40.304517,	42.10,	19.11,	9,	0.70,9.91,11.90,4.58,100,-110,-10,-79
	2013-11-29 15:35:32,	116.627373,	40.304563,	42.20,	18.04,	10,	359.47,8.89,11.11,2.68,,,,
	2013-11-29 15:35:33,	116.627378,	40.304613,	42.10,	18.91,	10,	0.47,11.57,12.75,5.60,,,,
	2013-11-29 15:35:34,	116.627387,	40.304665,	42.20,	20.43,	10,	6.62,11.20,12.39,2.65,100,-108,-9,-79
	2013-11-29 15:35:35,	116.627393,	40.304718,	42.00,	21.39,	10,	8.25,10.83,11.83,2.42,100,-111,-9,-82
	2013-11-29 15:35:36,	116.627400,	40.304772,	42.30,	22.31,	10,	4.28,11.42,13.42,5.11,100,-110,-9,-80
	2013-11-29 15:35:37,	116.627410,	40.304867,	42.80,	18.93,	10,	6.19,8.90,11.74,3.72,100,-113,-10,-83
	2013-11-29 15:35:38,	116.627415,	40.304913,	42.80,	0.00,	10,	0.00,8.30,10.07,2.40,100,-111,-10,-82
	2013-11-29 15:35:39,	116.627415,	40.304913,	42.80,	0.00,	10,	0.00,11.01,12.58,6.82,100,-109,-10,-80
	2013-11-29 15:35:40,	116.627420,	40.304957,	42.70,	0.00,	10,	0.00,9.57,11.61,4.08,100,-111,-9,-82
	2013-11-29 15:35:41,	116.627430,	40.305047,	42.70,	17.74,	10,	6.27,11.38,13.80,6.08,100,-108,-10,-79
	2013-11-29 15:35:42,	116.627430,	40.305047,	42.70,	17.74,	10,	6.27,10.02,12.70,2.38,,,,
	2013-11-29 15:35:43,	116.627432,	40.305127,	42.70,	0.00,	10,	0.00,7.47,10.05,2.22,,,,
	2013-11-29 15:35:44,	116.627432,	40.305160,	42.80,	0.00,	10,	0.00,8.02,10.96,2.38,,,,
	2013-11-29 15:35:45,	116.627432,	40.305160,	42.80,	0.00,	10,	0.00,9.19,10.28,1.91,100,-109,-10,-78
	2013-11-29 15:35:46,	116.627432,	40.305160,	42.80,	0.00,	10,	0.00,8.97,9.63,1.99,,,,
	2013-11-29 15:35:47,	116.627430,	40.305193,	42.80,	0.00,	10,	0.00,0.65,2.04,-2.54,,,,
	2013-11-29 15:35:48,	116.627435,	40.305270,	42.80,	13.33,	10,	0.89,3.78,4.53,-1.57,111,-111,-11,-79
	2013-11-29 15:35:49,	116.627440,	40.305317,	42.90,	17.15,	10,	5.68,-0.08,2.30,-2.57,,,,
	2013-11-29 15:35:50,	116.627442,	40.305367,	42.90,	19.28,	10,	4.27,-1.74,1.01,-3.09,111,-111,-13,-78
	2013-11-29 15:35:51,	116.627442,	40.305367,	42.90,	19.28,	10,	4.27,-0.44,2.14,-2.36,,,,
	2013-11-29 15:35:52,	116.627440,	40.305470,	42.80,	20.59,	10,	359.72,-0.91,1.04,-2.95,,,,
	2013-11-29 15:35:53,	116.627438,	40.305522,	42.80,	0.00,	10,	0.00,10.48,11.44,2.12,,,,
	2013-11-29 15:35:54,	116.627440,	40.305573,	42.80,	20.17,	10,	0.84,9.77,12.55,6.76,100,-111,-10,-81
	2013-11-29 15:35:55,	116.627445,	40.305622,	42.80,	19.65,	10,	3.45,6.52,8.29,2.79,,,,
	2013-11-29 15:35:56,	116.627445,	40.305622,	42.80,	19.65,	10,	3.45,5.38,7.01,0.32,111,-109,-9,-79
	2013-11-29 15:35:57,	116.627460,	40.305717,	42.70,	18.89,	10,	8.54,6.84,8.12,2.06,111,-109,-9,-80
	2013-11-29 15:35:58,	116.627470,	40.305760,	42.70,	18.06,	10,	9.75,6.46,7.57,0.74,111,-108,-10,-79
	2013-11-29 15:35:59,	116.627477,	40.305802,	42.70,	16.94,	10,	10.15,7.30,7.61,0.82,111,-110,-10,-81
	2013-11-29 15:36:00,	116.627482,	40.305840,	42.80,	15.96,	10,	6.59,6.43,7.32,0.13,111,-108,-9,-79
	2013-11-29 15:36:01,	116.627482,	40.305840,	42.80,	15.96,	10,	6.59,6.96,7.75,0.16,111,-110,-9,-81
	2013-11-29 15:36:02,	116.627475,	40.305917,	43.10,	15.04,	10,	357.60,4.02,5.86,0.16,111,-112,-10,-83
	2013-11-29 15:36:03,	116.627470,	40.305960,	43.10,	16.04,	10,	352.57,6.55,6.50,-0.46,111,-108,-10,-79
	2013-11-29 15:36:04,	116.627465,	40.306003,	43.40,	17.26,	10,	355.67,6.21,6.08,-0.13,111,-110,-10,-80
	2013-11-29 15:36:05,	116.627465,	40.306048,	43.60,	17.78,	10,	357.80,6.50,6.93,0.16,111,-109,-9,-80
	2013-11-29 15:36:06,	116.627465,	40.306048,	43.60,	17.78,	10,	357.80,3.72,4.72,-1.08,111,-109,-10,-80
	2013-11-29 15:36:07,	116.627472,	40.306138,	44.10,	18.63,	9,	3.24,4.81,4.89,-1.11,111,-109,-9,-80
	2013-11-29 15:36:08,	116.627477,	40.306182,	44.50,	17.85,	9,	3.79,7.12,7.95,0.09,111,-109,-9,-80
	2013-11-29 15:36:09,	116.627478,	40.306220,	44.80,	16.50,	10,	4.07,6.70,8.20,0.16,111,-109,-9,-80
	2013-11-29 15:36:10,	116.627480,	40.306253,	45.10,	14.04,	10,	2.56,5.00,5.91,-0.01,111,-109,-9,-80
	2013-11-29 15:36:11,	116.627480,	40.306283,	45.30,	12.41,	10,	359.46,4.13,5.64,-0.59,111,-110,-10,-80
	2013-11-29 15:36:12,	116.627483,	40.306313,	45.40,	0.00,	10,	0.00,5.00,5.64,0.09,111,-109,-10,-80
	2013-11-29 15:36:13,	116.627487,	40.306347,	45.60,	12.22,	10,	5.04,5.77,7.20,-0.31,111,-109,-9,-79
	2013-11-29 15:36:14,	116.627488,	40.306383,	45.80,	13.69,	10,	4.39,7.20,7.59,0.02,111,-107,-8,-79
	2013-11-29 15:36:15,	116.627490,	40.306423,	46.00,	15.54,	10,	2.61,8.35,7.30,-0.13,111,-105,-8,-77
	2013-11-29 15:36:16,	116.627490,	40.306423,	46.00,	15.54,	10,	2.61,8.92,8.76,0.29,111,-106,-9,-78
	2013-11-29 15:36:17,	116.627493,	40.306507,	46.20,	16.69,	10,	2.29,8.46,8.02,0.25,111,-106,-8,-78
	2013-11-29 15:36:18,	116.627495,	40.306550,	46.20,	16.50,	10,	2.37,9.38,9.86,0.41,111,-105,-8,-77
	2013-11-29 15:36:19,	116.627495,	40.306593,	0.00,	16.93,	10,	1.72,8.30,8.27,-0.03,111,-104,-8,-76
	2013-11-29 15:36:20,	116.627497,	40.306637,	0.00,	17.24,	10,	1.44,4.18,5.43,-1.26,111,-105,-10,-76
	2013-11-29 15:36:21,	116.627497,	40.306680,	0.00,	16.69,	10,	1.08,5.41,5.96,-1.17,111,-106,-9,-78
	2013-11-29 15:36:22,	116.627500,	40.306723,	46.00,	16.87,	10,	2.63,8.32,9.86,0.47,111,-107,-9,-78
	2013-11-29 15:36:23,	116.627505,	40.306770,	0.00,	18.09,	10,	5.89,3.86,5.68,-1.00,111,-106,-9,-77
	2013-11-29 15:36:24,	116.627507,	40.306817,	0.00,	18.37,	10,	4.36,8.08,8.20,0.44,111,-106,-10,-76
	2013-11-29 15:36:25,	116.627505,	40.306865,	0.00,	18.76,	10,	359.80,8.50,9.48,0.82,111,-106,-9,-77
	2013-11-29 15:36:26,	116.627505,	40.306915,	45.90,	19.70,	10,	359.37,8.71,9.54,1.88,111,-105,-9,-76
	2013-11-29 15:36:27,	116.627507,	40.306965,	45.80,	19.70,	10,	1.63,10.23,10.18,0.77,111,-105,-9,-76
	2013-11-29 15:36:28,	116.627510,	40.307010,	0.00,	18.65,	10,	2.72,8.02,7.35,0.32,111,-103,-9,-75
	2013-11-29 15:36:29,	116.627513,	40.307052,	0.00,	17.57,	10,	3.50,10.94,11.01,0.91,111,-104,-8,-76
	2013-11-29 15:36:30,	116.627515,	40.307088,	46.10,	15.59,	10,	4.22,8.08,9.71,0.38,111,-107,-10,-77
	2013-11-29 15:36:31,	116.627515,	40.307122,	46.30,	13.72,	10,	2.62,4.94,5.84,-0.83,111,-104,-9,-74
	2013-11-29 15:36:32,	116.627510,	40.307155,	0.00,	13.48,	10,	353.69,9.09,9.94,0.77,111,-106,-8,-77
	2013-11-29 15:36:33,	116.627507,	40.307190,	46.60,	13.93,	10,	351.83,6.15,7.68,0.16,111,-104,-9,-76
	2013-11-29 15:36:34,	116.627507,	40.307228,	46.70,	15.19,	10,	358.63,8.41,10.26,1.45,111,-103,-9,-75
	2013-11-29 15:36:35,	116.627508,	40.307265,	46.80,	15.48,	10,	1.57,7.30,8.14,0.02,111,-101,-8,-73
	2013-11-29 15:36:36,	116.627508,	40.307297,	46.90,	13.54,	10,	2.24,5.31,6.28,-0.71,111,-101,-9,-72
	2013-11-29 15:36:37,	116.627510,	40.307322,	47.00,	10.61,	10,	1.95,5.51,6.28,-0.55,111,-102,-8,-73
	2013-11-29 15:36:38,	116.627510,	40.307350,	47.00,	10.17,	10,	1.84,6.98,7.89,0.41,111,-103,-9,-75
	2013-11-29 15:36:39,	116.627512,	40.307380,	47.00,	11.61,	10,	2.56,5.13,7.27,0.29,111,-105,-10,-75
	2013-11-29 15:36:40,	116.627513,	40.307408,	47.10,	12.20,	10,	2.64,2.32,3.86,-1.38,111,-105,-10,-75
	2013-11-29 15:36:41,	116.627518,	40.307435,	47.10,	10.80,	10,	7.23,6.70,6.40,-0.44,111,-102,-9,-73
	2013-11-29 15:36:42,	116.627523,	40.307455,	47.10,	9.57,	10,	11.05,9.09,9.88,0.79,111,-99,-8,-71
	2013-11-29 15:36:43,	116.627528,	40.307468,	47.20,	7.37,	10,	17.05,12.04,12.02,1.01,111,-98,-8,-70
	2013-11-29 15:36:44,	116.627535,	40.307478,	47.20,	4.70,	10,	22.51,6.34,6.15,-0.44,111,-103,-10,-73
	2013-11-29 15:36:45,	116.627540,	40.307488,	47.30,	3.91,	10,	26.16,10.53,11.79,0.02,111,-97,-7,-69
	2013-11-29 15:36:46,	116.627550,	40.307498,	47.30,	4.63,	10,	31.07,-2.82,-1.04,-4.96,111,-108,-10,-78
	2013-11-29 15:36:47,	116.627562,	40.307507,	47.40,	5.24,	10,	42.88,-8.69,-5.77,-9.15,111,-112,-15,-76
	2013-11-29 15:36:48,	116.627578,	40.307513,	47.40,	5.13,	10,	56.59,-9.59,-5.80,-9.11,111,-110,-20,-71
	2013-11-29 15:36:49,	116.627603,	40.307518,	47.50,	6.87,	10,	67.33,18.72,16.99,7.49,100,-97,-10,-68
	2013-11-29 15:36:50,	116.627640,	40.307520,	47.50,	9.74,	10,	80.34,16.79,15.00,6.52,100,-97,-12,-66
	2013-11-29 15:36:51,	116.627640,	40.307520,	47.50,	9.74,	10,	80.34,19.34,16.22,8.39,100,-100,-10,-68
	2013-11-29 15:36:52,	116.627772,	40.307525,	47.50,	14.09,	10,	87.04,18.72,15.95,4.26,100,-99,-9,-70
	2013-11-29 15:36:53,	116.627772,	40.307525,	47.50,	14.09,	10,	87.04,18.45,17.25,7.84,100,-100,-10,-71
	2013-11-29 15:36:54,	116.627902,	40.307523,	47.50,	0.00,	10,	0.00,16.04,14.52,6.21,100,-97,-10,-67
	2013-11-29 15:36:55,	116.627902,	40.307523,	47.50,	0.00,	10,	0.00,18.45,16.40,6.40,100,-100,-9,-71
	2013-11-29 15:36:56,	116.628058,	40.307522,	47.40,	24.28,	9,	91.57,17.76,15.75,6.98,100,-97,-8,-69
	2013-11-29 15:36:57,	116.628058,	40.307522,	47.40,	24.28,	9,	91.57,17.54,16.43,7.66,100,-96,-11,-66
	2013-11-29 15:36:58,	116.628138,	40.307520,	47.30,	0.00,	9,	0.00,16.07,17.31,7.27,100,-98,-9,-67
	2013-11-29 15:36:59,	116.628303,	40.307518,	47.10,	25.37,	9,	91.29,20.49,16.64,8.65,100,-99,-8,-71
	2013-11-29 15:37:00,	116.628303,	40.307518,	47.10,	25.37,	9,	91.29,18.13,18.40,8.10,100,-96,-8,-69
	2013-11-29 15:37:01,	116.628303,	40.307518,	47.10,	25.37,	9,	91.29,20.29,18.03,8.02,100,-93,-8,-66
	2013-11-29 15:37:02,	116.628477,	40.307518,	46.90,	26.52,	9,	90.34,17.48,17.15,7.75,100,-97,-9,-68
	2013-11-29 15:37:03,	116.628563,	40.307518,	46.80,	0.00,	9,	0.00,16.58,16.07,7.71,,,,
	2013-11-29 15:37:04,	116.628652,	40.307520,	46.70,	0.00,	9,	0.00,22.58,17.14,10.41,100,-96,-9,-67
	2013-11-29 15:37:05,	116.628738,	40.307522,	46.60,	0.00,	9,	0.00,23.56,19.22,12.11,100,-95,-8,-67
	2013-11-29 15:37:06,	116.628738,	40.307522,	46.60,	0.00,	9,	0.00,20.66,17.25,9.74,100,-95,-8,-66
	2013-11-29 15:37:07,	116.628915,	40.307522,	46.40,	26.89,	9,	90.21,24.63,19.52,14.61,100,-93,-11,-62
	2013-11-29 15:37:08,	116.629003,	40.307522,	46.30,	26.94,	9,	90.37,24.68,19.04,13.52,100,-91,-8,-62
	2013-11-29 15:37:09,	116.629092,	40.307522,	46.30,	26.98,	9,	90.47,24.18,19.45,13.73,100,-93,-9,-65
	2013-11-29 15:37:10,	116.629180,	40.307520,	46.20,	27.06,	9,	90.59,21.14,17.84,9.74,100,-90,-9,-60
	2013-11-29 15:37:11,	116.629180,	40.307520,	46.20,	27.06,	9,	90.59,25.34,19.30,12.87,100,-93,-7,-66
	2013-11-29 15:37:12,	116.629357,	40.307520,	46.00,	27.11,	10,	90.31,23.01,18.72,13.61,100,-93,-7,-66
	2013-11-29 15:37:13,	116.629445,	40.307520,	46.00,	27.07,	10,	90.05,25.08,19.82,13.77,100,-95,-7,-68
	2013-11-29 15:37:14,	116.629533,	40.307520,	46.00,	26.89,	10,	90.05,24.83,18.80,10.92,100,-91,-7,-64
	2013-11-29 15:37:15,	116.629620,	40.307522,	45.90,	26.70,	10,	90.14,23.52,20.89,12.30,100,-90,-7,-64
	2013-11-29 15:37:16,	116.629620,	40.307522,	45.90,	26.70,	10,	90.14,27.06,20.70,12.75,100,-91,-8,-63
	2013-11-29 15:37:17,	116.629792,	40.307522,	45.90,	26.35,	10,	90.04,25.68,19.35,13.59,100,-88,-7,-61
	2013-11-29 15:37:18,	116.629875,	40.307522,	45.90,	25.93,	10,	90.10,27.33,19.46,14.45,100,-89,-7,-62
	2013-11-29 15:37:19,	116.629957,	40.307522,	45.80,	25.26,	10,	89.83,26.55,20.27,14.08,100,-89,-7,-61
	2013-11-29 15:37:20,	116.630037,	40.307522,	45.80,	24.67,	10,	89.81,27.95,19.90,12.84,100,-89,-7,-63
	2013-11-29 15:37:21,	116.630037,	40.307522,	45.80,	24.67,	10,	89.81,22.41,18.54,14.60,100,-90,-7,-63
	2013-11-29 15:37:22,	116.630193,	40.307522,	45.70,	23.94,	9,	89.81,26.32,23.13,11.79,100,-83,-8,-55
	2013-11-29 15:37:23,	116.630272,	40.307522,	45.70,	23.87,	10,	90.23,28.74,23.42,18.20,100,-80,-7,-54
	2013-11-29 15:37:24,	116.630350,	40.307523,	45.60,	24.04,	10,	90.61,29.20,21.54,15.56,100,-83,-8,-56
	2013-11-29 15:37:25,	116.630428,	40.307525,	45.50,	24.15,	10,	89.38,26.32,18.91,14.14,100,-80,-7,-53
	2013-11-29 15:37:26,	116.630507,	40.307527,	45.30,	23.98,	10,	88.54,25.49,21.71,14.39,100,-81,-7,-54
	2013-11-29 15:37:27,	116.630583,	40.307528,	45.20,	0.00,	10,	0.00,31.80,22.97,14.51,100,-79,-7,-53
	2013-11-29 15:37:28,	116.630662,	40.307528,	45.10,	23.85,	10,	88.95,32.24,26.31,17.22,100,-76,-7,-50
	2013-11-29 15:37:29,	116.630743,	40.307527,	45.00,	24.30,	10,	91.19,29.49,24.07,16.20,100,-77,-7,-50
	2013-11-29 15:37:30,	116.630827,	40.307522,	44.80,	25.11,	10,	93.43,31.23,23.28,13.68,100,-72,-7,-45
	2013-11-29 15:37:31,	116.630912,	40.307518,	44.70,	25.91,	10,	93.77,31.68,26.86,16.63,100,-72,-7,-45
	2013-11-29 15:37:32,	116.630998,	40.307517,	44.60,	26.48,	10,	92.93,33.41,24.66,16.51,100,-61,-7,-34
	2013-11-29 15:37:33,	116.631087,	40.307515,	0.00,	26.89,	10,	92.09,33.35,29.14,16.57,100,-64,-7,-37
	2013-11-29 15:37:34,	116.631173,	40.307515,	44.30,	26.98,	10,	91.37,31.59,25.30,14.57,100,-63,-7,-36
	2013-11-29 15:37:35,	116.631262,	40.307515,	0.00,	26.76,	10,	90.26,32.15,23.28,17.87,100,-63,-7,-37
	2013-11-29 15:37:36,	116.631348,	40.307520,	44.10,	26.65,	10,	88.08,32.61,25.09,18.59,100,-61,-7,-35
	2013-11-29 15:37:37,	116.631437,	40.307525,	44.00,	0.00,	9,	0.00,31.08,23.22,18.89,100,-65,-7,-38
	2013-11-29 15:37:38,	116.631527,	40.307530,	0.00,	27.31,	9,	85.15,30.11,24.70,18.40,100,-70,-7,-44
	2013-11-29 15:37:39,	116.631617,	40.307533,	0.00,	27.69,	9,	86.53,30.14,23.31,18.13,100,-73,-7,-46
	2013-11-29 15:37:40,	116.631710,	40.307537,	0.00,	28.11,	9,	87.80,26.63,20.73,15.81,100,-78,-7,-51
	2013-11-29 15:37:41,	116.631803,	40.307538,	0.00,	28.50,	9,	88.86,27.36,19.41,14.70,100,-74,-7,-47
	2013-11-29 15:37:42,	116.631898,	40.307538,	0.00,	28.89,	9,	89.49,24.89,19.35,16.11,100,-74,-7,-46
	2013-11-29 15:37:43,	116.631992,	40.307538,	43.60,	29.06,	9,	89.72,30.30,20.41,17.22,100,-73,-7,-45
	2013-11-29 15:37:44,	116.632085,	40.307538,	0.00,	28.78,	9,	90.51,30.34,21.63,15.32,100,-71,-7,-44
	2013-11-29 15:37:45,	116.632177,	40.307535,	43.50,	28.37,	9,	91.43,23.95,21.67,15.24,100,-78,-7,-51
	2013-11-29 15:37:46,	116.632267,	40.307533,	0.00,	27.65,	9,	92.32,25.54,19.71,12.11,100,-80,-7,-52
	2013-11-29 15:37:47,	116.632353,	40.307527,	0.00,	26.93,	10,	93.59,24.50,22.49,14.36,100,-80,-7,-53
	2013-11-29 15:37:48,	116.632438,	40.307518,	43.40,	26.63,	10,	96.23,26.32,22.64,16.64,100,-83,-7,-55
	2013-11-29 15:37:49,	116.632523,	40.307505,	43.30,	26.52,	10,	99.89,21.99,20.24,14.14,100,-85,-9,-57
	2013-11-29 15:37:50,	116.632607,	40.307485,	43.20,	26.52,	10,	104.53,21.21,18.20,14.17,100,-86,-8,-58
	2013-11-29 15:37:51,	116.632688,	40.307462,	43.10,	26.70,	10,	109.50,26.54,20.24,14.28,100,-80,-8,-53
	2013-11-29 15:37:52,	116.632768,	40.307433,	43.00,	26.93,	10,	112.36,21.00,18.00,14.45,100,-86,-8,-58
	2013-11-29 15:37:53,	116.632848,	40.307403,	42.90,	27.09,	10,	115.33,17.57,16.47,11.90,100,-86,-9,-57
	2013-11-29 15:37:54,	116.632927,	40.307373,	42.90,	27.26,	10,	117.11,13.01,14.93,8.14,100,-91,-9,-61
	2013-11-29 15:37:55,	116.633005,	40.307340,	42.80,	27.20,	10,	117.81,17.03,17.15,11.51,100,-87,-9,-58
	2013-11-29 15:37:56,	116.633082,	40.307308,	42.80,	27.07,	10,	118.30,16.10,17.38,12.73,100,-87,-9,-57
	2013-11-29 15:37:57,	116.633160,	40.307277,	42.70,	27.02,	10,	118.57,14.58,14.32,7.66,100,-88,-11,-57
	2013-11-29 15:37:58,	116.633237,	40.307243,	42.50,	27.13,	10,	118.87,9.02,12.30,5.17,100,-87,-10,-58
	2013-11-29 15:37:59,	116.633317,	40.307213,	42.40,	27.35,	10,	118.50,13.06,15.24,9.83,100,-91,-12,-54
	2013-11-29 15:38:00,	116.633400,	40.307185,	42.30,	27.59,	10,	115.57,6.00,8.10,1.77,101,-85,-9,-57
	2013-11-29 15:38:01,	116.633487,	40.307167,	42.20,	27.70,	10,	110.39,10.18,13.47,7.14,101,-82,-8,-55
	2013-11-29 15:38:02,	116.633665,	40.307167,	42.00,	27.67,	10,	90.34,8.43,12.04,3.97,101,-83,-8,-55
	2013-11-29 15:38:03,	116.633665,	40.307167,	42.00,	27.67,	10,	90.34,12.30,13.64,4.31,101,-78,-7,-52
	2013-11-29 15:38:04,	116.633830,	40.307218,	41.90,	27.39,	10,	68.25,11.28,13.77,5.71,101,-77,-8,-50
	2013-11-29 15:38:05,	116.633830,	40.307218,	41.90,	27.39,	10,	68.25,11.74,14.95,8.06,101,-77,-7,-50
	2013-11-29 15:38:06,	116.633830,	40.307218,	41.90,	27.39,	10,	68.25,12.67,14.63,8.97,101,-77,-7,-50
	2013-11-29 15:38:07,	116.633962,	40.307313,	41.70,	27.72,	10,	47.60,15.05,14.42,8.14,101,-73,-7,-47
	2013-11-29 15:38:08,	116.634012,	40.307373,	41.70,	27.96,	10,	37.65,16.96,16.99,12.11,101,-74,-7,-48
	2013-11-29 15:38:09,	116.634067,	40.307507,	41.70,	28.09,	10,	18.23,24.02,19.63,14.42,101,-83,-8,-55
	2013-11-29 15:38:10,	116.634067,	40.307507,	41.70,	28.09,	10,	18.23,25.78,21.63,14.31,101,-74,-8,-45
	2013-11-29 15:38:11,	116.634067,	40.307507,	41.70,	28.09,	10,	18.23,32.30,24.40,16.07,101,-69,-7,-43
	2013-11-29 15:38:12,	116.634058,	40.307643,	41.70,	27.22,	10,	358.11,27.39,22.31,15.77,101,-74,-9,-45
	2013-11-29 15:38:13,	116.633997,	40.307762,	41.70,	25.37,	10,	337.68,26.07,22.29,16.01,101,-77,-7,-50
	2013-11-29 15:38:14,	116.633997,	40.307762,	41.70,	25.37,	10,	337.68,26.44,20.36,13.93,101,-71,-7,-44
	2013-11-29 15:38:15,	116.633952,	40.307808,	41.70,	23.94,	10,	328.91,32.32,22.91,15.46,101,-64,-8,-36
	2013-11-29 15:38:16,	116.633952,	40.307808,	41.70,	23.94,	10,	328.91,31.46,23.10,17.75,101,-67,-7,-40
	2013-11-29 15:38:17,	116.633842,	40.307883,	41.90,	22.06,	10,	311.86,29.12,21.63,16.40,101,-66,-7,-40
	2013-11-29 15:38:18,	116.633777,	40.307910,	42.00,	0.00,	10,	0.00,26.00,22.57,16.64,101,-81,-7,-54
	2013-11-29 15:38:19,	116.633707,	40.307930,	42.10,	22.30,	10,	294.89,24.71,20.99,16.05,101,-83,-8,-54
	2013-11-29 15:38:20,	116.633635,	40.307943,	42.20,	22.44,	10,	287.07,29.39,22.25,16.45,101,-77,-7,-50
	2013-11-29 15:38:21,	116.633635,	40.307943,	42.20,	22.44,	10,	287.07,18.66,16.53,11.11,101,-79,-9,-51
	2013-11-29 15:38:22,	116.633485,	40.307948,	42.50,	22.70,	10,	273.28,12.81,14.19,6.96,101,-83,-11,-52
	2013-11-29 15:38:23,	116.633410,	40.307940,	42.50,	22.72,	10,	265.14,15.88,16.55,12.07,101,-84,-12,-53
	2013-11-29 15:38:24,	116.633337,	40.307925,	42.50,	22.83,	10,	258.19,7.42,13.93,6.43,101,-91,-15,-54
	2013-11-29 15:38:25,	116.633267,	40.307903,	42.60,	22.91,	9,	251.69,18.57,17.19,7.91,100,-80,-8,-52
	2013-11-29 15:38:26,	116.633267,	40.307903,	42.60,	22.91,	9,	251.69,17.36,16.94,7.04,100,-78,-7,-52
	2013-11-29 15:38:27,	116.633133,	40.307848,	42.60,	23.07,	9,	240.86,15.47,15.37,8.06,100,-80,-7,-54
	2013-11-29 15:38:28,	116.633068,	40.307818,	42.50,	22.93,	9,	238.90,13.39,14.61,7.12,100,-79,-7,-52
	2013-11-29 15:38:29,	116.633008,	40.307788,	42.40,	22.30,	9,	237.49,15.08,15.11,7.57,100,-78,-8,-50
	2013-11-29 15:38:30,	116.632950,	40.307760,	42.30,	21.54,	10,	237.04,15.08,15.19,9.71,100,-79,-7,-52
	2013-11-29 15:38:31,	116.632950,	40.307760,	42.30,	21.54,	10,	237.04,16.92,15.24,6.96,100,-76,-7,-50
	2013-11-29 15:38:32,	116.632837,	40.307713,	42.20,	19.22,	10,	240.53,17.99,16.32,7.52,100,-77,-7,-50
	2013-11-29 15:38:33,	116.632780,	40.307695,	42.20,	18.78,	10,	244.08,19.39,17.15,6.34,100,-73,-8,-45
	2013-11-29 15:38:34,	116.632723,	40.307680,	42.10,	18.44,	10,	248.19,20.64,18.23,9.80,100,-75,-7,-49
	2013-11-29 15:38:35,	116.632670,	40.307668,	42.10,	17.59,	10,	252.96,18.23,16.16,8.12,100,-77,-7,-50
	2013-11-29 15:38:36,	116.632670,	40.307668,	42.10,	17.59,	10,	252.96,16.15,16.14,7.25,100,-79,-7,-53
	2013-11-29 15:38:37,	116.632572,	40.307653,	42.00,	15.19,	10,	257.82,19.61,18.59,8.10,100,-75,-8,-47
	2013-11-29 15:38:38,	116.632530,	40.307648,	41.90,	13.52,	10,	258.85,15.82,15.52,6.67,100,-77,-7,-51
	2013-11-29 15:38:39,	116.632498,	40.307645,	41.90,	11.06,	10,	259.69,15.88,14.88,6.90,100,-78,-7,-51
	2013-11-29 15:38:40,	116.632470,	40.307643,	41.90,	8.87,	10,	263.11,16.10,15.81,7.73,100,-77,-7,-51
	2013-11-29 15:38:41,	116.632470,	40.307643,	41.90,	8.87,	10,	263.11,13.22,13.75,6.08,100,-76,-8,-49
	2013-11-29 15:38:42,	116.632413,	40.307637,	41.80,	8.33,	10,	260.11,17.20,16.99,10.28,100,-78,-7,-52
	2013-11-29 15:38:43,	116.632382,	40.307632,	41.90,	9.43,	10,	258.73,29.79,21.11,15.44,100,-75,-7,-48
	2013-11-29 15:38:44,	116.632347,	40.307628,	41.90,	10.22,	10,	261.33,29.37,20.05,14.72,100,-75,-8,-47
	2013-11-29 15:38:45,	116.632310,	40.307627,	42.00,	10.61,	10,	262.94,24.35,19.28,13.59,100,-79,-8,-51
	2013-11-29 15:38:46,	116.632273,	40.307625,	42.10,	10.94,	10,	265.51,27.36,23.56,15.34,100,-76,-7,-50
	2013-11-29 15:38:47,	116.632235,	40.307623,	42.20,	0.00,	10,	0.00,30.09,22.08,19.39,100,-78,-7,-51
	2013-11-29 15:38:48,	116.632192,	40.307622,	0.00,	12.15,	10,	267.99,29.55,20.75,17.22,100,-78,-7,-51
	2013-11-29 15:38:49,	116.632147,	40.307622,	42.20,	13.35,	9,	268.63,28.99,20.80,16.40,100,-73,-7,-46
